datetime,open,high,low,close,volume
2022-12-20 00:00:00,16429.2,17049.6,16390.3,16887.2,476171.098
2022-12-21 00:00:00,16887.3,16924.2,16694.2,16819.6,227752.335
2022-12-22 00:00:00,16819.7,16861.9,16556.1,16815.5,306610.961
2022-12-23 00:00:00,16815.5,16960.0,16690.0,16776.4,264553.42
2022-12-24 00:00:00,16776.3,16859.9,16774.4,16828.9,82410.79
2022-12-25 00:00:00,16829.0,16850.0,16700.0,16824.4,144075.843
2022-12-26 00:00:00,16824.5,16936.8,16781.1,16912.9,148128.699
2022-12-27 00:00:00,16912.8,16968.0,16580.0,16698.2,262828.564
2022-12-28 00:00:00,16698.2,16778.3,16455.6,16539.0,344649.858
2022-12-29 00:00:00,16538.9,16659.0,16485.1,16630.3,208591.531
2022-12-30 00:00:00,16630.3,16666.6,16320.0,16601.2,295630.49
2022-12-31 00:00:00,16601.2,16640.0,16461.8,16537.6,134462.156
2023-01-01 00:00:00,16537.5,16618.8,16488.0,16610.3,105502.965
2023-01-02 00:00:00,16610.4,16799.0,16541.2,16666.0,215161.176
2023-01-03 00:00:00,16665.9,16774.0,16600.3,16667.2,203070.205
2023-01-04 00:00:00,16667.3,16984.6,16645.7,16842.1,349747.838
2023-01-05 00:00:00,16842.2,16872.8,16740.4,16823.8,176369.347
2023-01-06 00:00:00,16823.8,17030.0,16664.8,16943.8,316973.629
2023-01-07 00:00:00,16943.9,16973.6,16900.1,16936.5,77973.105
2023-01-08 00:00:00,16936.5,17181.1,16905.0,17124.7,157717.318
2023-01-09 00:00:00,17124.6,17387.8,17098.2,17169.7,400277.809
2023-01-10 00:00:00,17169.6,17485.4,17140.4,17428.8,297320.371
2023-01-11 00:00:00,17428.8,18013.2,17306.4,17935.7,386277.106
2023-01-12 00:00:00,17935.6,19120.0,17902.4,18838.0,1040334.76
2023-01-13 00:00:00,18838.1,19997.8,18711.0,19924.2,806807.832
2023-01-14 00:00:00,19924.3,21544.0,19882.6,20962.8,1010666.683
2023-01-15 00:00:00,20962.8,21073.8,20556.0,20882.7,428486.559
2023-01-16 00:00:00,20882.7,21498.0,20606.6,21188.3,666148.201
2023-01-17 00:00:00,21188.2,21640.0,20827.8,21130.9,547390.593
2023-01-18 00:00:00,21130.8,21672.0,20386.0,20680.0,813785.517
2023-01-19 00:00:00,20680.1,21183.9,20659.9,21068.3,374733.617
2023-01-20 00:00:00,21068.3,22750.0,20856.4,22661.1,723645.2
2023-01-21 00:00:00,22661.0,23390.0,22422.0,22781.9,764681.1
2023-01-22 00:00:00,22781.8,23080.2,22287.0,22704.6,482529.811
2023-01-23 00:00:00,22704.7,23193.1,22500.0,22913.1,525802.84
2023-01-24 00:00:00,22913.3,23158.7,22450.0,22627.4,505615.816
2023-01-25 00:00:00,22627.5,23837.4,22310.5,23060.6,692786.607
2023-01-26 00:00:00,23060.6,23278.7,22843.8,23001.9,427760.786
2023-01-27 00:00:00,23001.9,23500.0,22516.6,23068.0,509920.307
2023-01-28 00:00:00,23068.1,23185.0,22870.8,23015.9,186400.943
2023-01-29 00:00:00,23016.0,23962.7,22961.5,23740.3,562028.231
2023-01-30 00:00:00,23740.2,23804.6,22484.2,22819.9,572537.407
2023-01-31 00:00:00,22819.9,23330.0,22715.3,23119.4,403726.966
2023-02-01 00:00:00,23119.5,23852.4,22747.0,23730.0,571429.711
2023-02-02 00:00:00,23730.1,24281.4,23365.0,23493.1,615740.338
2023-02-03 00:00:00,23493.0,23719.9,23201.0,23424.7,470831.438
2023-02-04 00:00:00,23424.7,23591.4,23250.0,23322.6,197118.393
2023-02-05 00:00:00,23322.6,23436.0,22741.0,22929.2,356665.034
2023-02-06 00:00:00,22929.3,23159.4,22600.0,22757.7,417160.143
2023-02-07 00:00:00,22757.8,23368.6,22742.4,23234.1,447273.494
2023-02-08 00:00:00,23234.1,23450.0,22662.9,22955.9,383465.481
2023-02-09 00:00:00,22955.9,23007.8,21684.7,21793.4,732295.35
2023-02-10 00:00:00,21793.3,21933.8,21405.0,21618.6,439986.497
2023-02-11 00:00:00,21618.6,21891.9,21594.4,21851.3,189249.667
2023-02-12 00:00:00,21851.2,22080.9,21618.0,21771.1,276787.093
2023-02-13 00:00:00,21771.0,21888.0,21338.0,21766.2,511595.693
2023-02-14 00:00:00,21766.1,22320.0,21485.2,22187.4,598791.509
2023-02-15 00:00:00,22187.4,24420.0,22038.5,24332.6,824676.471
2023-02-16 00:00:00,24332.7,25290.0,23518.0,23526.6,959463.159
2023-02-17 00:00:00,23526.6,25043.2,23350.0,24581.5,922717.148
2023-02-18 00:00:00,24581.3,24887.5,24430.6,24636.9,261555.556
2023-02-19 00:00:00,24636.8,25200.0,24179.4,24265.9,543506.628
2023-02-20 00:00:00,24265.9,25140.0,23827.0,24849.9,646401.072
2023-02-21 00:00:00,24849.9,25347.6,24150.0,24443.4,729290.575
2023-02-22 00:00:00,24443.3,24468.5,23572.0,24171.3,730414.101
2023-02-23 00:00:00,24171.3,24588.0,23590.0,23928.8,751339.414
2023-02-24 00:00:00,23928.7,24138.6,22800.0,23175.6,731577.942
2023-02-25 00:00:00,23175.5,23210.5,22700.0,23146.2,310795.648
2023-02-26 00:00:00,23146.2,23675.0,23050.0,23545.3,371395.056
2023-02-27 00:00:00,23545.2,23888.0,23088.0,23480.0,576754.966
2023-02-28 00:00:00,23480.0,23592.8,23010.0,23129.6,456919.838
2023-03-01 00:00:00,23129.7,24022.7,23008.4,23619.8,617250.311
2023-03-02 00:00:00,23619.8,23790.5,23183.0,23457.1,419256.601
2023-03-03 00:00:00,23457.1,23468.5,21883.2,22342.8,608518.137
2023-03-04 00:00:00,22342.8,22400.0,22147.5,22335.7,175309.211
2023-03-05 00:00:00,22335.8,22650.0,22174.9,22419.4,282261.745
2023-03-06 00:00:00,22419.3,22594.5,22240.1,22397.1,298976.397
2023-03-07 00:00:00,22397.1,22550.0,21908.0,22187.1,548494.099
2023-03-08 00:00:00,22187.1,22276.4,21540.5,21695.4,547867.967
2023-03-09 00:00:00,21695.3,21823.0,20003.5,20348.3,951903.36
2023-03-10 00:00:00,20348.4,20351.8,19521.6,20140.3,1238135.265
2023-03-11 00:00:00,20140.3,20674.5,19752.5,20447.3,753479.558
2023-03-12 00:00:00,20447.3,22184.0,20262.2,21986.2,881522.402
2023-03-13 00:00:00,21986.2,24517.2,21804.0,24119.5,1534982.176
2023-03-14 00:00:00,24119.5,26489.9,23951.0,24682.5,1572562.635
2023-03-15 00:00:00,24682.5,25200.0,23888.0,24288.0,1102056.429
2023-03-16 00:00:00,24287.9,25167.9,24120.5,24990.4,735446.946
2023-03-17 00:00:00,24990.5,27763.4,24875.3,27384.0,1341159.064
2023-03-18 00:00:00,27383.9,27726.4,26555.5,26907.0,740232.316
2023-03-19 00:00:00,26907.0,28397.0,26815.9,27955.7,759367.078
2023-03-20 00:00:00,27955.8,28483.2,27120.6,27704.1,937223.448
2023-03-21 00:00:00,27704.1,28460.0,27288.0,28091.1,685487.714
2023-03-22 00:00:00,28091.1,28881.0,26590.0,27233.8,1080393.27
2023-03-23 00:00:00,27233.8,28777.0,27101.0,28284.1,808174.047
2023-03-24 00:00:00,28284.0,28369.1,26960.0,27438.9,696075.37
2023-03-25 00:00:00,27439.0,27788.0,27131.8,27447.3,335674.055
2023-03-26 00:00:00,27447.2,28186.9,27400.0,27954.3,399756.985
2023-03-27 00:00:00,27954.3,28019.4,26480.0,27112.0,642434.822
2023-03-28 00:00:00,27112.0,27500.0,26610.0,27249.7,585080.772
2023-03-29 00:00:00,27249.7,28649.9,27223.6,28338.5,655852.971
2023-03-30 00:00:00,28338.6,29184.8,27654.1,28015.0,770966.1
2023-03-31 00:00:00,28015.0,28675.3,27500.0,28454.9,611557.29
2023-04-01 00:00:00,28454.8,28845.3,28180.0,28443.8,256487.222
2023-04-02 00:00:00,28443.7,28516.5,27820.0,28161.2,316658.67
2023-04-03 00:00:00,28161.3,28540.0,27166.0,27786.1,741665.563
2023-04-04 00:00:00,27786.1,28450.0,27650.2,28155.2,432370.612
2023-04-05 00:00:00,28155.1,28800.0,27775.0,28154.0,543712.838
2023-04-06 00:00:00,28154.0,28175.0,27684.2,28022.8,355916.782
2023-04-07 00:00:00,28022.9,28096.0,27755.0,27890.7,219250.178
2023-04-08 00:00:00,27890.7,28153.6,27850.1,27924.9,159129.56
2023-04-09 00:00:00,27924.9,28539.1,27762.8,28309.4,305861.88
