date,open,high,low,close,volume
2022-12-28,8.066626795486666,8.283342509654835,7.753593700567715,7.782488822937012,364869200
2022-12-29,8.028098997160146,8.427818344769708,7.960676744340965,8.331500053405762,306109800
2022-12-30,8.071442136417991,8.331500053405762,7.946228725068582,8.331500053405762,301941200
2023-01-03,8.543400929283523,8.687878386386103,7.931781806902623,8.143681526184082,359851800
2023-01-04,8.345949427405966,8.423003705580976,7.965494043736789,8.268895149230957,435272800
2023-01-05,8.095521861984214,8.114785889137044,7.840279932124803,7.878807067871094,362504000
2023-01-06,8.018468420182385,8.620455552606881,7.753594449339395,8.49524211883545,466895200
2023-01-09,8.707141574201504,9.130940098001647,8.615639275739412,8.673430442810059,372042800
2023-01-10,8.58192833106632,8.904593467712402,8.524138081297759,8.904593467712402,328723000
2023-01-11,8.996095980184112,9.357288264708252,8.919041699637054,9.34765625,302550000
2023-01-12,9.400630808715057,9.593266497713435,8.95275225769419,9.492132186889648,561852600
2023-01-13,9.232074987666111,9.713664708632399,9.19836385416799,9.679953575134277,319566000
2023-01-17,9.660689998242717,9.877405750260138,9.540292562357381,9.732928276062012,279515800
2023-01-18,9.911116466979596,10.070041038897482,9.338024439159557,9.371735572814941,373300200
2023-01-19,9.183917065905439,9.299498504240947,8.947938181150487,9.077967643737793,332741400
2023-01-20,9.23689037442201,9.848509499405194,9.130940055050774,9.819613456726074,322650400
2023-01-23,9.896667896892438,10.594973324328798,9.814797611734793,10.464943885803223,388084200
2023-01-24,10.286756606578548,10.532367471461406,10.228965436611029,10.402338027954102,290013000
2023-01-25,9.90148453005257,10.397522279550467,9.622162525131305,10.325284004211426,436167200
2023-01-26,10.700923088431027,10.9417179448467,10.402337980868904,10.922454833984375,406837800
2023-01-27,10.768345334207119,11.471465812743663,10.753897313400152,11.23548698425293,376822200
2023-01-30,10.859847226464218,11.028403802985899,10.522734991980302,10.561262130737305,347816000
2023-01-31,10.566078598524314,11.038036298512202,10.546814569026285,11.033220291137695,316513800
2023-02-01,11.009141865037567,12.015664505608765,10.768346992528851,11.745973587036133,543277600
2023-02-02,12.502068860134276,13.21963836101494,12.400935458468918,12.959579467773438,535770200
2023-02-03,12.140877185339281,13.070345552009659,12.09271894507289,12.290170669555664,534808400
2023-02-06,11.967503644280269,12.256457633881126,11.80857908778371,11.97713565826416,323632400
2023-02-07,11.957873513986808,12.853630747287779,11.818212963457695,12.718785285949707,519789200
2023-02-08,12.545411235972567,12.665808660189423,11.948240122084098,12.034926414489746,362514400
2023-02-09,12.545411149323089,12.564675177973267,11.524441513409148,11.712261199951172,395196800
2023-02-10,11.442570940764568,11.68336578147453,11.182512071889287,11.471466064453125,367863400
2023-02-13,11.62557391354047,12.087900457437415,11.485913392012836,12.01566219329834,279739800
2023-02-14,11.81821004213792,12.396117050964643,11.582230313487763,12.27571964263916,511474400
2023-02-15,12.049376192472046,12.569493104162083,11.967505895328264,12.5502290725708,275527400
2023-02-16,11.957873163541803,12.458726932210972,11.813396609496213,11.832659721374512,388993000
2023-02-17,11.572599459648277,11.668916837176564,11.22103832191996,11.577415466308594,389804800
2023-02-21,11.1247240171293,11.293280622559664,10.734636555491871,10.763531684875488,300937600
2023-02-22,10.811688069919661,11.004323747276757,10.585340345285628,10.773160934448242,334677400
2023-02-23,11.168065838878924,11.187328949984662,10.570894697649141,11.042852401733398,359540000
2023-02-24,10.474576092432372,10.609421540625554,10.28194039398459,10.484208106994629,345563600
2023-02-27,10.826136497165074,10.980245057919676,10.643132810908853,10.710555076599121,277508800
2023-02-28,10.63350125647107,10.94171839132082,10.59497411461485,10.657580375671387,254631600
2023-03-01,10.623869781422052,10.69610806125469,10.291573510480001,10.397522926330566,308773800
2023-03-02,10.118200332311185,10.73945060603998,10.089305205722743,10.64794921875,315874600
2023-03-03,10.835768129812886,11.331805845992386,10.777976962287728,11.298093795776367,303353200
2023-03-06,11.442572666993236,11.7893169592441,11.3173592207072,11.346254348754883,303699800
2023-03-07,11.346253377109786,11.452203701810747,10.845400553416118,10.922454833984375,352663000
2023-03-08,10.956167298619366,11.14398701551377,10.753899557902471,11.071748733520508,290985600
2023-03-09,11.129538436663173,11.418491526377887,10.397521860651104,10.48902416229248,393667400
2023-03-10,10.508286115744218,10.67202667178271,9.930379081396042,10.055591583251953,629715200
2023-03-13,9.858140910229068,10.667211759921083,9.694400337383804,10.272308349609375,659081400
2023-03-14,10.652762505300604,11.033217816976013,10.55644421652848,10.970611572265625,434325800
2023-03-15,10.676843034800529,11.182511821547317,10.513102473298646,11.129537582397461,549118800
2023-03-16,11.018772546632865,12.054191194252235,10.94171826381833,12.010848045349121,456714200
2023-03-17,12.006032321076843,12.28535433250864,11.606312875087212,11.832659721374512,403540600
2023-03-20,11.765236691615799,12.00121553787154,11.505177808868982,11.95787239074707,328356000
2023-03-21,12.189035048874226,12.521332199045544,12.006031367054337,12.463541030883789,270290200
2023-03-22,12.453853172384143,13.059349750362705,11.940392332954369,11.954924583435059,475836200
2023-03-23,12.400570449202165,12.88981180878532,12.051803819210104,12.381194114685059,392994400
2023-03-24,12.323064864185097,12.51682355684703,12.032426363235038,12.507135391235352,338830200
2023-03-27,12.589484748523455,12.720272231210835,12.13899514632101,12.250407218933105,273591200
2023-03-28,12.177746430851776,12.177746430851776,11.766009512165942,12.04695987701416,236041400
2023-03-29,12.478071721013759,12.77355430246556,12.386035996249142,12.705738067626953,238730600
2023-03-30,12.991534511650011,13.122321995062062,12.83168345100677,13.049662590026855,260300000
2023-03-31,13.078726219138968,13.718130464248336,13.035130391162014,13.689066886901855,254044200
2023-04-03,13.40811637455773,13.621251428765405,13.23857714789059,13.59218692779541,250232600
2023-04-04,13.64062784062087,13.771415332847718,13.282173950895611,13.456557273864746,232180800
2023-04-05,13.30639152511864,13.330611940875588,12.792930721958408,13.02544116973877,258274000
2023-04-06,12.817150939366194,13.349988105295328,12.647612639042126,13.287016868591309,241920600
2023-04-10,12.904342007422361,13.262795849415827,12.676675640240058,13.257952690124512,237057600
2023-04-11,13.253108436776506,13.257952519920035,12.933406340618685,13.001221656799316,208521600
2023-04-12,13.243420162535884,13.316079561267763,12.594327809224254,12.657299041748047,348038600
2023-04-13,12.851058711975794,13.437178910752207,12.831682379496712,13.383894920349121,247523000
2023-04-14,13.18044737935585,13.529213954947725,12.933405620197393,13.306390762329102,285332200
2023-04-17,13.248263457155025,13.379050921437075,12.98668852859092,13.3209228515625,228617800
2023-04-18,13.597031266108115,13.650315261637225,13.175606157204424,13.330613136291504,212829800
2023-04-19,13.015753544270682,13.437178602979905,13.001221295244225,13.301547050476074,191850600
2023-04-20,12.918874829615973,13.359676257814556,12.821995009036629,12.991534233093262,273695200
2023-04-21,12.933406181435025,13.12232080213557,12.715427062231027,13.015753746032715,228888000
2023-04-24,12.986690453108489,13.161073764660022,12.662144247673394,12.938250541687012,215290800
2023-04-25,12.729959939204925,12.812307507863224,12.19227870126459,12.20681095123291,276576000
2023-04-26,12.604016045138927,12.783242501407816,12.356973348952762,12.410257339477539,249724600
2023-04-27,12.865590644993878,13.480775371540803,12.783243075897719,13.412960052490234,255631200
2023-04-28,13.388741471352924,13.698756380761116,13.238578562618764,13.684224128723145,261072200
2023-05-01,13.630939321698152,13.819854891351868,13.500152756755735,13.645471572875977,178002600
2023-05-02,13.63093690047676,13.66968863948644,13.059348057148242,13.282171249389648,249312000
2023-05-03,13.320926105777954,13.660004594399942,12.996379869153326,13.020599365234375,340267600
2023-05-04,12.972157328642693,13.117476118853286,12.72995872901548,12.875277519226074,242621600
2023-05-05,13.13685333391381,13.785944774572762,13.093257509135421,13.66484546661377,195603200
2023-05-08,13.611562382421349,13.824697422859762,13.475930825067014,13.776257514953613,151477000
2023-05-09,13.558279924982122,13.669691079028492,13.471088265671224,13.50984001159668,129681400
2023-05-10,13.815009490168261,14.057208109881248,13.50015146932426,13.945796966552734,303102000
2023-05-11,14.003924649286411,14.139556214081566,13.800477764050905,14.062052726745605,194683000
2023-05-12,14.13471095181127,14.192838100508263,13.64546965135879,13.916731834411621,210763400
2023-05-15,13.97486058445252,14.168619296025541,13.771413706322242,14.129867553710938,172935200
2023-05-16,14.03783057767999,14.405972559065885,14.028142411979598,14.183150291442871,159327000
2023-05-17,14.313938456298576,14.764428049405897,14.15893148316798,14.691768646240234,202209200
2023-05-18,14.725674375697396,15.520086394721883,14.725674375697396,15.48133373260498,271867600
2023-05-19,15.515242976035271,15.616967800589407,15.234293538246956,15.374768257141113,198058400
2023-05-22,15.34570281935147,15.675093049773626,15.340858736678873,15.53461742401123,166624800
2023-05-23,15.287577370795633,15.452272514228028,14.885527679219953,14.933967590332031,212630000
2023-05-24,14.662705069756857,14.870996036369009,14.42050644326169,14.691768646240234,235945000
2023-05-25,15.675094327586963,15.922136096627806,15.34570407031334,15.75259780883789,261747000
2023-05-26,15.893072828102627,17.075001333181092,15.88338466234436,16.9442138671875,252784400
2023-05-30,17.588463793433473,17.762845241151492,16.973279099845133,17.181570053100586,270612800
2023-05-31,16.939369788574282,17.239695519461,16.663263546854,16.832801818847656,210289000
2023-06-01,16.82796465445896,17.646595505993165,16.66811264292791,17.443147659301758,216759200
2023-06-02,17.709563968369128,18.014732902729538,17.443144004965653,17.835506439208984,216505600
2023-06-05,17.806442778956768,18.261777394006934,17.709564803509355,17.87425994873047,206261800
2023-06-06,17.772534699384273,18.000202001547063,17.564243730986167,17.854883193969727,159509000
2023-06-07,17.89363193755358,18.19395953257384,16.842490898468707,16.9442138671875,228485400
2023-06-08,16.963591008475944,17.622371528856178,16.929683350617736,17.52549171447754,188153800
2023-06-09,17.767689069359673,18.223021762544892,17.535178639999437,17.738624572753906,207944000
2023-06-12,17.995355064432,18.65413364368025,17.84519128102146,18.644447326660156,154857400
2023-06-13,19.070717600123135,19.19666190924183,18.562100900260607,19.0610294342041,266534200
2023-06-14,19.06102850115529,19.521206196725394,18.610538971029975,19.46792221069336,305313000
2023-06-15,19.249947357763308,20.388280146062286,19.138534365159444,20.150924682617188,255874000
2023-06-16,20.543284612367735,20.557815936662397,19.690746376889475,19.763404846191406,224810400
2023-06-20,19.516366728563128,19.89904102076922,19.18213142491243,19.666528701782227,168249800
2023-06-21,19.476043871240133,19.54407366490714,18.708274820031708,18.87834930419922,199266600
2023-06-22,18.64510627681584,19.52949743340697,18.58193680396871,19.50520133972168,210199200
2023-06-23,18.868635642937527,19.29625209306733,18.649967086806843,18.92694664001465,225152400
2023-06-26,18.83461742659053,19.2768129819691,18.144598762588533,18.178613662719727,216900000
2023-06-27,18.39241940324259,19.19420332142965,18.270937103739872,19.077579498291016,195354000
2023-06-28,18.790882185130243,19.50519873693223,18.771446424979413,19.194204330444336,217352600
2023-06-29,19.12617677286729,19.223362999680564,18.790884383045142,19.063005447387695,198266400
2023-06-30,19.631540825935833,20.093172092508546,19.57808831624691,19.923097610473633,184308800
2023-07-03,20.020283046463835,20.161202956781256,19.845348241059142,20.05915641784668,79868000
2023-07-05,19.78704044728286,20.33128071009626,19.78218011653093,20.04458236694336,139007400
2023-07-06,19.42259196076518,19.641258631827736,19.09215993531445,19.57322883605957,170473400
2023-07-07,19.529495853380954,20.049440001607454,19.330264935403257,19.373998641967773,168624800
2023-07-10,19.320544860075795,19.490621198297923,18.91722457371344,19.38857650756836,172013600
2023-07-11,19.446887436164076,19.738444224136064,19.097017807659405,19.665555953979492,162478600
2023-07-12,20.326421343193,20.62283662752755,19.995989306103265,20.394451141357422,230335400
2023-07-13,20.904676844606957,21.555822122698615,20.812350953160955,21.410043716430664,164773200
2023-07-14,21.48778831576028,22.04174726846589,21.24482373273693,21.390602111816406,186056400
2023-07-17,21.516943169976233,22.143792247524015,21.434336100395498,21.983436584472656,145525200
2023-07-18,21.876535882695524,22.76092700276382,21.531526547062157,22.508243560791016,196113200
2023-07-19,22.70747448665974,22.906705412528467,22.265278926625594,22.508243560791016,200573800
2023-07-20,21.944564431259465,22.2069666660639,20.744318613807025,20.928972244262695,233862800
2023-07-21,21.322576934726637,21.468355345320866,20.656852498680337,20.744319915771484,205108600
2023-07-24,20.885236261195235,21.045593782870665,20.50621208803184,20.82692527770996,126429200
2023-07-25,20.933834728465285,21.516948394237144,20.933834728465285,21.244829177856445,138199200
2023-07-26,21.050453469193158,21.307995360257646,20.622835240483585,21.02615737915039,205764600
2023-07-27,21.920268142123202,22.202106135216397,20.62769644794548,20.846364974975586,261103200
2023-07-28,21.526664691430977,22.153513848054995,21.44405761142946,21.97372055053711,204487600
2023-07-31,22.02717486260051,22.211826651928504,21.77934989500141,22.0174560546875,159009200
2023-08-01,21.764770697606895,21.978578891887665,21.48293085391265,21.84737777709961,153056600
2023-08-02,21.23024987485582,21.235110205781197,20.180642689421493,20.41874885559082,258044000
2023-08-03,19.976551162081375,20.632554888343083,19.947394740637748,20.272968292236328,201340200
2023-08-04,20.598542445454562,20.977566701035773,19.90852373876332,19.991130828857422,247452800
2023-08-07,20.277828521719442,20.506215875253215,19.89394394772488,20.486778259277344,149792200
2023-08-08,20.064017881334465,20.064017881334465,19.43716874444464,19.961973190307617,188780000
2023-08-09,20.000845170949557,20.025141259453466,19.16990670987584,19.296247482299805,199430600
2023-08-10,19.757884254934936,20.28754723903511,19.131035045062852,19.383718490600586,260554200
2023-08-11,18.965817714521904,19.27681213269022,18.756867992251387,18.99497413635254,201573800
2023-08-14,18.868633831256407,19.65097837347071,18.756868471552792,19.62668228149414,142553600
2023-08-15,19.471185816193127,19.602386942312744,18.892930648782727,19.024131774902344,162553600
2023-08-16,18.912365881551636,19.155330511193398,18.377844437808967,18.39242172241211,190222000
2023-08-17,18.5867947556205,18.64024727242043,17.702403624039068,17.77043342590332,210232800
2023-08-18,17.26506449561805,17.88705515419202,17.18731589500541,17.687824249267578,247002000
2023-08-21,17.916211118697277,18.649965332044797,17.838462512018697,18.543060302734375,191487200
2023-08-22,18.936659563170867,18.941518039053513,18.353544212605843,18.46044921875,180368000
2023-08-23,18.635386066735723,19.495481064939785,18.601371167400504,19.330265045166016,175454000
2023-08-24,19.86478611425512,19.87936339700588,18.027972487075704,18.05712890625,232397200
2023-08-25,18.1883279521213,18.737428402176203,17.66352358845695,18.484745025634766,278289400
2023-08-28,18.926943514676864,19.033846682720196,18.50418561174815,18.89778709411621,182641000
2023-08-29,18.8540557258793,20.175783962941026,18.800603208399142,20.102893829345703,187495600
2023-08-30,20.132050673168425,20.545089829023414,19.961976162798287,20.438186645507812,185958200
2023-08-31,20.42846458605189,20.88523737954556,20.418745779338472,20.622835159301758,162242800
2023-09-01,20.99700174390136,21.069891870427632,20.287545507560388,20.54994773864746,165058400
2023-09-05,20.394449567822505,20.80748865548013,20.243810845171705,20.6033992767334,123778600
2023-09-06,20.47705581883061,20.525649850150113,19.719007466973952,20.05915641784668,148058200
2023-09-07,19.310829831121023,19.728727442463803,19.135894998912253,19.621824264526367,168623000
2023-09-08,19.587809831581477,20.039724207678873,19.51977817568695,19.68013572692871,149541600
2023-09-11,20.1612054333125,20.452762242352293,19.845350678791906,20.350717544555664,141712800
2023-09-12,20.088316571310177,20.316703926790037,19.631543714023557,19.699573516845703,155524200
2023-09-13,19.71900702412057,20.16120250399696,19.52949308673979,19.893939971923828,170849400
2023-09-14,20.1660649414403,20.5256534210725,19.825914077717535,20.360437393188477,152379800
2023-09-15,20.14176725357703,20.209797050200407,19.1601899719483,19.31568717956543,179839600
2023-09-18,19.160189864371777,19.544074404503128,19.111597682391597,19.359420776367188,124798200
2023-09-19,19.150470061781544,19.35456129356987,18.756866734979447,19.242795944213867,148741400
2023-09-20,19.3934802735197,19.456874116140014,18.384063683484722,18.408445358276367,196038400
2023-09-21,17.823275111477763,17.935432298956865,17.345387236922363,17.360015869140625,216821200
2023-09-22,17.618467609484775,17.935433103039642,17.321006339694517,17.37464714050293,188181200
2023-09-25,17.218603021069352,17.62334405182852,17.072309244450175,17.603837966918945,162538400
2023-09-26,17.218602456552695,17.301500524396594,16.66269021607137,16.818737030029297,210679400
2023-09-27,16.97477955740168,17.199093913836066,16.39936317510316,16.921138763427734,256871600
2023-09-28,16.7699693908741,17.637969552967355,16.643183581883857,17.33075714111328,268145800
2023-09-29,17.83790089770548,18.04270913553624,17.179584718530943,17.36976432800293,286858200
2023-10-02,17.39414755049316,17.993947409656915,17.3014964622673,17.78426170349121,236463200
2023-10-03,17.413655707749136,17.74525166123781,16.599296315641787,16.843116760253906,266539000
2023-10-04,16.960150661627054,17.647724286822676,16.891881230220783,17.525814056396484,252759200
2023-10-05,17.50143377906981,17.555074582370587,16.82361314143848,17.340513229370117,218006200
2023-10-06,16.896757618043143,18.379184513000595,16.779722985708474,18.21338653564453,294897400
2023-10-09,17.852536768250513,18.57424520322107,17.623344909910237,18.48159408569336,210966000
2023-10-10,18.535231895866975,19.198423892829158,18.457209417412752,18.7839298248291,216109600
2023-10-11,18.98873690795556,19.217928737464977,18.725412222790112,19.183794021606445,191710800
2023-10-12,19.247188514919525,19.530019293076563,18.5888721291873,18.95948028564453,236509200
2023-10-13,19.061884084667504,19.154535191969508,18.02808583085678,18.242647171020508,259511000
2023-10-16,18.442580672064857,19.017997144747792,18.418198996483905,18.857074737548828,173152200
2023-10-17,18.296289725884403,18.930222625524515,17.969569303174353,18.67664909362793,210387000
2023-10-18,18.27190788200217,18.61813252692218,17.71599746954972,17.88667106628418,263165200
2023-10-19,18.11586075099873,18.291409917970796,17.281993371919707,17.408781051635742,370050400
2023-10-20,17.321006824362634,17.408782344468396,16.5895453969497,16.623680114746094,277722800
2023-10-23,16.418869770893373,17.26736583604113,16.121410356186672,16.76997184753418,263599000
2023-10-24,17.018666609833762,17.355138130629996,16.774846181957646,17.24298095703125,245074600
2023-10-25,16.887005258030797,16.911386931524778,15.887341763158007,15.979992866516113,328363200
2023-10-26,15.789813672389924,15.916599494401089,14.858418649944813,15.048599243164062,374047400
2023-10-27,15.399699538316417,15.716665936339506,15.092486181488182,15.26315975189209,294702200
2023-10-30,15.580127154933214,15.940980379865891,15.39969961236567,15.755678176879883,264305600
2023-10-31,15.760551802288669,16.038506932313144,15.409450732273715,15.98486614227295,222923600
2023-11-01,16.092150112482106,16.88700532071291,16.077521480371907,16.808982849121094,332635600
2023-11-02,17.438036102526922,17.74037477104003,17.262486957838245,17.70136260986328,234134000
2023-11-03,17.896421743601728,18.52060151224971,17.862287028766445,18.325546264648438,228661200
2023-11-06,18.43770394030676,18.63275919308909,18.198759069910484,18.53523063659668,183599600
2023-11-07,18.701027349972225,19.19842128000053,18.51572515148898,19.0570068359375,204502200
2023-11-08,19.11552432824095,19.227681515984155,18.740040598734144,19.091142654418945,187960200
2023-11-09,19.18379544654768,19.364222080944923,18.559615612825777,18.637638092041016,258365200
2023-11-10,18.896087605546274,19.910381717012235,18.813189533464385,19.881122589111328,248927600
2023-11-13,19.627548151580957,19.86161558333202,19.383727677648274,19.700695037841797,180430400
2023-11-14,20.710112455002676,21.10510044757605,20.62233693216356,20.939302444458008,233552400
2023-11-15,21.270895708838765,21.34891817906045,20.773501763599587,20.997817993164062,218432600
2023-11-16,20.851527219358132,21.070966029589297,20.641843312029113,21.03195571899414,178045000
2023-11-17,20.910046200884455,21.2123830942445,20.758876824103055,21.046585083007812,157517000
2023-11-20,21.041708964207373,21.9194623533772,21.036831512709355,21.79755210876465,165655600
2023-11-21,21.500085918569578,21.53422063047218,21.109973596681044,21.402557373046875,148275200
2023-11-22,21.734154620835383,22.14864863902061,21.48058113128355,21.651256561279297,171446400
2023-11-24,21.57810863503087,21.67563718169294,21.38305154170673,21.543973922729492,63975400
2023-11-27,21.461077106727732,21.81705663249055,21.344044321991454,21.48058319091797,121856400
2023-11-28,21.358670907087614,21.74878325247413,21.295277069649057,21.651256561279297,158349000
2023-11-29,22.06087351495819,22.29981649670358,21.519591858062324,21.573232650756836,177523200
2023-11-30,21.60249275485223,21.680515228983694,20.89053744587728,21.392807006835938,186394600
2023-12-01,21.20750200260582,21.67075933543529,20.929544998624962,21.573232650756836,172937600
2023-12-04,20.92467037098045,21.00269283843351,20.34925397593824,20.958805084228516,181143600
2023-12-05,20.63208980193641,21.309910442470997,20.60770626563879,21.10997772216797,167540400
2023-12-06,21.592740502436726,21.612246586733317,20.680852453900908,20.734493255615234,163000600
2023-12-07,21.202625991806325,21.71952601262759,21.022199380658364,21.60249137878418,162755400
2023-12-08,21.28552641921344,21.943840902198417,21.256267295004296,21.860942840576172,181789000
2023-12-11,21.78292014112883,22.47049566003226,21.748785423762325,22.416854858398438,151540000
2023-12-12,22.421731334886612,22.967888694523218,22.221798613756974,22.95813751220703,142899400
2023-12-13,23.10442626062342,23.928538708303993,22.967885544289953,23.76761817932129,230081400
2023-12-14,24.016317326447542,24.25038476447591,23.187327320803746,23.728609085083008,202697800
2023-12-15,23.865144613811278,24.279640488636456,23.748111841302375,24.011438369750977,156731000
2023-12-18,24.133348810241053,24.67462864332359,24.074830563257212,24.513708114624023,116436000
2023-12-19,24.58685463542677,24.898946391137052,24.557597370349487,24.879440307617188,120349600
2023-12-20,24.724177817002968,25.11110577437648,23.734818645824895,23.774002075195312,176165000
2023-12-21,24.435207217923626,24.621324775671173,23.969914257739152,24.562551498413086,149089400
2023-12-22,24.78295070712427,24.949476542620292,24.31276077220682,24.660505294799805,132420000
2023-12-26,24.802547659885427,25.228657261627095,24.792751800626306,25.11111068725586,87371200
2023-12-27,25.15028555663137,25.302118532150274,24.98865859283129,25.243345260620117,111495600
2023-12-28,25.42946389024739,25.473544316115344,25.111106919751126,25.179676055908203,85768200
2023-12-29,25.164983766690785,25.233552904382684,24.489084511042723,24.831932067871094,134245400
2024-01-02,24.170724970852635,24.20990840176199,23.151980056004092,23.573192596435547,176270600
2024-01-03,23.103000158017604,23.28422071864038,22.740562773509595,22.818927764892578,167812200
2024-01-04,22.466284889899498,23.005045852960183,22.397715754397133,22.436899185180664,143735400
2024-01-05,22.461391203283654,22.98055865904521,22.2703766210039,22.520164489746094,170481600
2024-01-08,22.720970837300857,23.950323846337135,22.691585133548898,23.876855850219727,135374200
2024-01-09,23.342996271645042,24.20011426589944,23.318507559768708,24.033588409423828,148431600
2024-01-10,24.082563233777375,24.689893311949458,23.92093625814393,24.50867462158203,147621000
2024-01-11,24.709484554970498,24.96417123654391,23.705432548631194,24.626220703125,190228400
2024-01-12,24.81723418916795,24.969067166431447,24.41071640955786,24.655607223510742,128214000
2024-01-16,24.430308662869876,24.934783152881202,24.1609291352435,24.640914916992188,145874000
2024-01-17,24.03358501137316,24.288271689289207,23.445846667595262,24.21480369567871,166554600
2024-01-18,24.778054497796948,25.331508302182748,24.542959522889323,25.253143310546875,182140800
2024-01-19,25.62537820428511,26.7518757322481,25.517625633207025,26.71269416809082,186359400
2024-01-22,27.138801017985177,27.388588836171618,26.697996787810624,26.82044219970703,149656600
2024-01-23,26.942890057885947,27.17308805103003,26.58534964688976,27.138803482055664,112172000
2024-01-24,27.893066145367644,28.3583590999564,27.48654646733016,27.584503173828125,179718600
2024-01-25,28.04489373713153,28.177134994011055,27.192674795065976,27.662864685058594,151395200
2024-01-26,27.27104421438459,27.61878876033831,27.02615337328442,27.15349578857422,128382600
2024-01-29,27.236760523724758,28.015513498251085,27.10451924106532,27.951841354370117,115977200
2024-01-30,27.765723096790982,27.878372660326406,27.231860984507275,27.393489837646484,119554400
2024-01-31,26.541265638769207,26.928193571694965,25.75271879038515,25.7821044921875,203451600
2024-02-01,26.10046462637133,26.761669107776886,25.914347075875376,26.693099975585938,162261400
2024-02-02,27.02615195908812,28.250606100517018,26.83513741196421,28.03510284423828,198505000
2024-02-05,28.010612960451947,28.12326252004914,27.217167180298045,27.89306640625,139947800
2024-02-06,28.10367086632383,28.231013269916534,27.251449995494067,27.731435775756836,140124200
2024-02-07,28.25550378952311,28.730592605953245,28.00081709764143,28.55916976928711,131823400
2024-02-08,28.55916929858745,28.843241690147774,28.417132168622906,28.676715850830078,98922200
2024-02-09,28.91181204409317,29.68566799722589,28.755082055574693,29.519142150878906,110222000
2024-02-12,29.48975514068966,29.945252262387392,29.034258018991924,29.171398162841797,116255000
2024-02-13,27.545321797517943,28.34366457017933,27.153494968890683,27.790212631225586,188933000
2024-02-14,28.309382308747782,28.774675304364486,27.848988176490767,28.67182159423828,156151400
2024-02-15,28.804059229800238,28.999970766879255,28.275094156112615,28.91180992126465,130057200
2024-02-16,28.975486148998666,28.999974861044727,27.97143400815837,28.11836814880371,151933000
2024-02-20,27.71184792855003,28.005716184720352,26.717589862823857,27.466957092285156,163321000
2024-02-21,26.923296966028623,27.143697206201225,26.36004734068638,27.124107360839844,152898600
2024-02-22,28.789363369645695,29.680765779225084,28.647328118109055,29.47015953063965,179279200
2024-02-23,29.793420019251087,29.98443457248616,29.004871228003697,29.200782775878906,140390800
2024-02-26,29.357509733232895,29.56811598004162,29.10772192823832,29.161598205566406,109875400
2024-02-27,29.36730792322515,29.430980062250864,28.833445838398994,29.342819213867188,109399800
2024-02-28,28.91181342986568,29.156704282209773,28.67671843581962,28.867733001708984,123503400
2024-02-29,29.426080813839057,29.80321101947672,28.789363209088755,29.56321907043457,136959800
2024-03-01,29.754237135790227,31.106033753951248,29.744441277961016,30.919918060302734,140959600
2024-03-04,30.90032633224712,30.993384179034038,30.518297218905307,30.552581787109375,120418600
2024-03-05,29.925658932298045,29.925658932298045,28.417132378263748,28.916709899902344,193207000
2024-03-06,29.749338164833826,30.087286829832195,29.068540103694776,29.450571060180664,181677400
2024-03-07,30.146059588009237,31.012973315579504,29.832599637143563,30.763185501098633,142370800
2024-03-08,30.81706241134094,31.409697795781614,29.274251240234182,29.416288375854492,296451200
