datetime,open,high,low,close,volume
2022-09-06 09:00:00,1320.0,1340.0,1225.0,1235.0,45800090.2143038
2022-09-07 09:00:00,1230.0,1270.0,1205.0,1255.0,29066180.30817573
2022-09-08 09:00:00,1255.0,1280.0,1245.0,1275.0,26636429.115506
2022-09-09 09:00:00,1275.0,1360.0,1275.0,1345.0,38753898.02371572
2022-09-10 09:00:00,1345.0,1410.0,1330.0,1355.0,48569832.29854295
2022-09-11 09:00:00,1355.0,1375.0,1315.0,1340.0,27572198.41021942
2022-09-12 09:00:00,1340.0,1365.0,1315.0,1330.0,31081358.55474447
2022-09-13 09:00:00,1330.0,1340.0,1235.0,1235.0,42260502.92131847
2022-09-14 09:00:00,1240.0,1265.0,1230.0,1255.0,18632050.47929368
2022-09-15 09:00:00,1255.0,1265.0,1215.0,1220.0,20919390.20401565
2022-09-16 09:00:00,1220.0,1240.0,1200.0,1240.0,15280895.04825355
2022-09-17 09:00:00,1235.0,1285.0,1230.0,1275.0,13036002.72578935
2022-09-18 09:00:00,1275.0,1285.0,1160.0,1170.0,23481526.52672794
2022-09-19 09:00:00,1175.0,1215.0,1150.0,1210.0,24517979.85352171
2022-09-20 09:00:00,1205.0,1225.0,1180.0,1190.0,16239885.39870344
2022-09-21 09:00:00,1190.0,1255.0,1155.0,1170.0,25442968.78734356
2022-09-22 09:00:00,1170.0,1275.0,1165.0,1270.0,22729936.48777799
2022-09-23 09:00:00,1265.0,1345.0,1220.0,1315.0,37773745.29793636
2022-09-24 09:00:00,1315.0,1360.0,1275.0,1280.0,23667171.49782502
2022-09-25 09:00:00,1275.0,1295.0,1230.0,1245.0,13629171.38100463
2022-09-26 09:00:00,1245.0,1250.0,1205.0,1230.0,20021626.51162958
2022-09-27 09:00:00,1235.0,1270.0,1200.0,1215.0,23164758.18156653
2022-09-28 09:00:00,1215.0,1230.0,1175.0,1220.0,19608014.95331158
2022-09-29 09:00:00,1220.0,1235.0,1190.0,1220.0,13526170.24894394
2022-09-30 09:00:00,1225.0,1245.0,1200.0,1210.0,13672777.66497023
2022-10-01 09:00:00,1215.0,1220.0,1200.0,1205.0,5548283.4933046
2022-10-02 09:00:00,1205.0,1210.0,1180.0,1185.0,7190494.98294644
2022-10-03 09:00:00,1180.0,1205.0,1170.0,1195.0,10990004.34994565
2022-10-04 09:00:00,1195.0,1220.0,1190.0,1210.0,10301134.98724807
2022-10-05 09:00:00,1210.0,1250.0,1195.0,1230.0,22533962.46361331
2022-10-06 09:00:00,1225.0,1235.0,1195.0,1200.0,16583563.03834784
2022-10-07 09:00:00,1200.0,1205.0,1175.0,1190.0,14325689.17119606
2022-10-08 09:00:00,1190.0,1200.0,1180.0,1185.0,7709078.9897312
2022-10-09 09:00:00,1190.0,1195.0,1175.0,1185.0,6213567.81659288
2022-10-10 09:00:00,1190.0,1200.0,1155.0,1155.0,13499474.45842176
2022-10-11 09:00:00,1160.0,1160.0,1110.0,1115.0,17365155.03097928
2022-10-12 09:00:00,1115.0,1130.0,1110.0,1115.0,6873861.94030312
2022-10-13 09:00:00,1115.0,1120.0,1010.0,1095.0,32842606.44990828
2022-10-14 09:00:00,1095.0,1140.0,1070.0,1080.0,15241872.55520279
2022-10-15 09:00:00,1085.0,1120.0,1080.0,1100.0,10766782.64827709
2022-10-16 09:00:00,1095.0,1130.0,1095.0,1115.0,6657460.14005948
2022-10-17 09:00:00,1120.0,1140.0,1105.0,1135.0,8626536.9520538
2022-10-18 09:00:00,1130.0,1150.0,1090.0,1105.0,11509496.89647647
2022-10-19 09:00:00,1105.0,1115.0,1050.0,1055.0,12266972.2298096
2022-10-20 09:00:00,1060.0,1080.0,1035.0,1045.0,10645870.36847707
2022-10-21 09:00:00,1045.0,1075.0,1015.0,1070.0,12773152.09045499
2022-10-22 09:00:00,1065.0,1075.0,1050.0,1070.0,5711559.80061877
2022-10-23 09:00:00,1070.0,1095.0,1050.0,1085.0,8396908.40052623
2022-10-24 09:00:00,1085.0,1095.0,1050.0,1060.0,9359406.53121115
2022-10-25 09:00:00,1060.0,1105.0,1055.0,1085.0,18510481.95422168
2022-10-26 09:00:00,1080.0,1105.0,1075.0,1090.0,18112824.72030408
2022-10-27 09:00:00,1090.0,1150.0,1085.0,1090.0,25765784.36902877
2022-10-28 09:00:00,1085.0,1130.0,1075.0,1115.0,15169921.33873674
2022-10-29 09:00:00,1115.0,1165.0,1115.0,1130.0,26190302.74608729
2022-10-30 09:00:00,1130.0,1325.0,1125.0,1210.0,158018116.36151972
2022-10-31 09:00:00,1205.0,1285.0,1190.0,1225.0,90853487.09834856
2022-11-01 09:00:00,1220.0,1285.0,1205.0,1210.0,41040643.3343964
2022-11-02 09:00:00,1205.0,1215.0,1130.0,1150.0,35320125.20661843
2022-11-03 09:00:00,1155.0,1205.0,1145.0,1150.0,26001549.73386122
2022-11-04 09:00:00,1150.0,1240.0,1145.0,1235.0,38904243.56269315
2022-11-05 09:00:00,1230.0,1365.0,1230.0,1280.0,82965952.66817471
2022-11-06 09:00:00,1275.0,1285.0,1190.0,1195.0,22248706.09481249
2022-11-07 09:00:00,1195.0,1215.0,1155.0,1180.0,27947024.51294661
2022-11-08 09:00:00,1180.0,1215.0,954.0,1025.0,79404312.34978154
2022-11-09 09:00:00,1030.0,1040.0,791.0,815.0,107142084.76516712
2022-11-10 09:00:00,816.0,952.0,805.0,951.0,76805875.87329148
2022-11-11 09:00:00,950.0,968.0,837.0,883.0,50335160.33799844
2022-11-12 09:00:00,883.0,885.0,815.0,829.0,22078844.01386655
2022-11-13 09:00:00,829.0,913.0,783.0,814.0,95188431.36661474
2022-11-14 09:00:00,814.0,833.0,745.0,806.0,69050929.79430722
2022-11-15 09:00:00,806.0,840.0,789.0,820.0,27672738.99341665
2022-11-16 09:00:00,820.0,829.0,786.0,808.0,22470296.17776203
2022-11-17 09:00:00,808.0,813.0,781.0,799.0,14115294.95509455
2022-11-18 09:00:00,800.0,812.0,790.0,800.0,15851405.20037004
2022-11-19 09:00:00,800.0,866.0,784.0,825.0,46459532.64586796
2022-11-20 09:00:00,825.0,833.0,759.0,767.0,40664995.43434509
2022-11-21 09:00:00,767.0,786.0,726.0,754.0,34964268.73202464
2022-11-22 09:00:00,754.0,775.0,732.0,774.0,28098284.27479854
2022-11-23 09:00:00,775.0,795.0,767.0,791.0,23505165.19796292
2022-11-24 09:00:00,792.0,816.0,756.0,772.0,36067003.37247957
2022-11-25 09:00:00,773.0,778.0,746.0,775.0,18010457.53399952
2022-11-26 09:00:00,775.0,796.0,769.0,777.0,18107254.20487967
2022-11-27 09:00:00,777.0,814.0,773.0,785.0,26826264.43913894
2022-11-28 09:00:00,785.0,792.0,747.0,762.0,21331449.70125884
2022-11-29 09:00:00,762.0,780.0,753.0,767.0,13506622.48577023
2022-11-30 09:00:00,766.0,800.0,761.0,800.0,21028364.13124656
2022-12-01 09:00:00,800.0,807.0,780.0,785.0,15966421.84179477
2022-12-02 09:00:00,785.0,818.0,777.0,809.0,36221774.1162794
2022-12-03 09:00:00,808.0,813.0,777.0,783.0,15620812.6104614
2022-12-04 09:00:00,783.0,792.0,778.0,790.0,11061696.19703214
2022-12-05 09:00:00,791.0,849.0,785.0,824.0,67056424.1714088
2022-12-06 09:00:00,825.0,831.0,808.0,821.0,27915801.81770382
2022-12-07 09:00:00,821.0,838.0,751.0,780.0,37150448.27836891
2022-12-08 09:00:00,781.0,798.0,766.0,789.0,17239039.18854737
2022-12-09 09:00:00,789.0,790.0,771.0,775.0,11016411.32669146
2022-12-10 09:00:00,775.0,783.0,771.0,776.0,9222093.15142949
2022-12-11 09:00:00,777.0,783.0,750.0,755.0,13048971.28933427
2022-12-12 09:00:00,753.0,754.0,727.0,744.0,15549606.75836209
2022-12-13 09:00:00,743.0,753.0,704.0,742.0,22023546.13591538
2022-12-14 09:00:00,742.0,762.0,723.0,725.0,20572910.12795079
2022-12-15 09:00:00,725.0,731.0,708.0,716.0,12092431.66692687
2022-12-16 09:00:00,715.0,716.0,613.0,630.0,34047319.98844618
2022-12-17 09:00:00,630.0,639.0,617.0,637.0,16189567.82849493
2022-12-18 09:00:00,637.0,638.0,616.0,625.0,9396532.51202695
2022-12-19 09:00:00,625.0,631.0,552.0,568.0,23408508.58243976
2022-12-20 09:00:00,568.0,592.0,564.0,588.0,15568518.95821081
2022-12-21 09:00:00,587.0,590.0,564.0,577.0,13448197.24944098
2022-12-22 09:00:00,575.0,587.0,553.0,581.0,19210857.16676941
