datetime,open,high,low,close,volume
2022-09-06 09:00:00,173050.0,175400.0,157100.0,158200.0,86698.2882623
2022-09-07 09:00:00,158200.0,165900.0,156600.0,164700.0,75442.80756844
2022-09-08 09:00:00,164950.0,182150.0,161600.0,175800.0,324838.11955032
2022-09-09 09:00:00,175850.0,190500.0,174800.0,182300.0,162047.24098279
2022-09-10 09:00:00,182300.0,186750.0,179700.0,182050.0,59096.71367443
2022-09-11 09:00:00,182050.0,183200.0,176050.0,179650.0,39720.06230357
2022-09-12 09:00:00,179700.0,182350.0,174600.0,176950.0,71801.19765435
2022-09-13 09:00:00,176950.0,183950.0,163900.0,165500.0,118956.85026537
2022-09-14 09:00:00,165500.0,169600.0,164000.0,168150.0,52029.57469575
2022-09-15 09:00:00,168150.0,172750.0,163650.0,167350.0,74555.96601356
2022-09-16 09:00:00,167300.0,170600.0,164100.0,168500.0,32907.14990701
2022-09-17 09:00:00,168450.0,174000.0,168050.0,171300.0,59115.64654536
2022-09-18 09:00:00,171050.0,171300.0,156600.0,158100.0,41626.62144555
2022-09-19 09:00:00,158300.0,160700.0,152500.0,158600.0,69986.786407
2022-09-20 09:00:00,158600.0,162100.0,157000.0,159750.0,58627.83010658
2022-09-21 09:00:00,159750.0,168150.0,155700.0,156500.0,55042.54620357
2022-09-22 09:00:00,156450.0,166800.0,156450.0,165800.0,39112.61043952
2022-09-23 09:00:00,165600.0,172050.0,161650.0,171750.0,48019.2412825
2022-09-24 09:00:00,171750.0,175450.0,169000.0,169200.0,37220.58835082
2022-09-25 09:00:00,169200.0,170550.0,162050.0,163400.0,32180.25212845
2022-09-26 09:00:00,163450.0,168900.0,162400.0,166850.0,59608.36280498
2022-09-27 09:00:00,166850.0,172050.0,162200.0,164950.0,54540.0613703
2022-09-28 09:00:00,164850.0,166500.0,159200.0,164300.0,34829.78754096
2022-09-29 09:00:00,164300.0,170150.0,164150.0,166900.0,48775.95607456
2022-09-30 09:00:00,167100.0,179300.0,165600.0,173050.0,87552.75733639
2022-10-01 09:00:00,172650.0,173950.0,167700.0,169350.0,31099.28873603
2022-10-02 09:00:00,169300.0,171350.0,165600.0,166300.0,30389.3079573
2022-10-03 09:00:00,166300.0,169000.0,165450.0,167600.0,33354.90816019
2022-10-04 09:00:00,167600.0,174500.0,166500.0,172700.0,54663.47188446
2022-10-05 09:00:00,172600.0,176000.0,170600.0,173800.0,38255.6187975
2022-10-06 09:00:00,173800.0,175700.0,168100.0,168650.0,28621.88677877
2022-10-07 09:00:00,168650.0,171100.0,165050.0,166350.0,32017.8624062
2022-10-08 09:00:00,166300.0,169000.0,165650.0,167300.0,16456.0251155
2022-10-09 09:00:00,167300.0,169200.0,166100.0,167050.0,23675.05003115
2022-10-10 09:00:00,167050.0,168250.0,159600.0,160050.0,28671.12590865
2022-10-11 09:00:00,160050.0,161850.0,157500.0,159500.0,28163.05546214
2022-10-12 09:00:00,159500.0,161250.0,158900.0,160150.0,13008.50481533
2022-10-13 09:00:00,160100.0,162150.0,147250.0,156400.0,85155.07251302
2022-10-14 09:00:00,156400.0,160150.0,153450.0,155150.0,28155.75286754
2022-10-15 09:00:00,155250.0,158150.0,154250.0,155900.0,13537.78924994
2022-10-16 09:00:00,155900.0,159400.0,155850.0,158350.0,13722.71752262
2022-10-17 09:00:00,158350.0,159800.0,156750.0,158450.0,16924.80103764
2022-10-18 09:00:00,158450.0,159400.0,154600.0,156300.0,20072.88848583
2022-10-19 09:00:00,156300.0,156500.0,152450.0,153100.0,18176.34833621
2022-10-20 09:00:00,153100.0,156550.0,151950.0,153650.0,21253.75551488
2022-10-21 09:00:00,153550.0,154450.0,149050.0,154000.0,16904.37821845
2022-10-22 09:00:00,154050.0,160400.0,152800.0,156050.0,66707.0702439
2022-10-23 09:00:00,156050.0,159200.0,155200.0,158450.0,31338.84258123
2022-10-24 09:00:00,158350.0,159350.0,154900.0,155100.0,21958.27214893
2022-10-25 09:00:00,155100.0,161500.0,154850.0,159750.0,34224.94888589
2022-10-26 09:00:00,159750.0,164100.0,159000.0,160550.0,37496.96470582
2022-10-27 09:00:00,160550.0,163400.0,157700.0,158150.0,25743.02834398
2022-10-28 09:00:00,158150.0,163050.0,157050.0,162450.0,19765.07760887
2022-10-29 09:00:00,162200.0,168700.0,162050.0,165550.0,39890.75661681
2022-10-30 09:00:00,165550.0,168200.0,161350.0,163400.0,27454.23178792
2022-10-31 09:00:00,163200.0,165450.0,160200.0,161600.0,26736.19989912
2022-11-01 09:00:00,161600.0,162900.0,160100.0,161350.0,19292.77884334
2022-11-02 09:00:00,161350.0,173450.0,159000.0,161700.0,140319.14045956
2022-11-03 09:00:00,161500.0,169550.0,161100.0,164350.0,51437.1711693
2022-11-04 09:00:00,164350.0,173800.0,163800.0,172800.0,52784.89043194
2022-11-05 09:00:00,173200.0,175250.0,171000.0,172800.0,34999.39948122
2022-11-06 09:00:00,172850.0,173900.0,164200.0,164800.0,23031.25934898
2022-11-07 09:00:00,164750.0,167450.0,162600.0,165850.0,28946.67106545
2022-11-08 09:00:00,165600.0,166800.0,143000.0,148850.0,68955.03441453
2022-11-09 09:00:00,148850.0,150000.0,125050.0,128700.0,82624.39071033
2022-11-10 09:00:00,128700.0,148750.0,126000.0,144750.0,74166.02212794
2022-11-11 09:00:00,144750.0,148550.0,137800.0,143100.0,62065.93488718
2022-11-12 09:00:00,143050.0,143250.0,135900.0,142650.0,35179.90414246
2022-11-13 09:00:00,142950.0,143950.0,134650.0,137150.0,32809.30190744
2022-11-14 09:00:00,136850.0,143950.0,130150.0,141700.0,42969.46344862
2022-11-15 09:00:00,141700.0,144350.0,139150.0,141550.0,23614.35376873
2022-11-16 09:00:00,141600.0,150850.0,140450.0,143800.0,68507.65736189
2022-11-17 09:00:00,143800.0,145000.0,139900.0,143100.0,14298.02780568
2022-11-18 09:00:00,143100.0,145250.0,142650.0,144750.0,11610.90601222
2022-11-19 09:00:00,144500.0,147350.0,143950.0,144750.0,12813.22355784
2022-11-20 09:00:00,144750.0,150000.0,143400.0,146600.0,30809.32883073
2022-11-21 09:00:00,146600.0,150000.0,141550.0,145150.0,33801.8580165
