datetime,open,high,low,close,volume
2022-09-06 09:00:00,1085.0,1120.0,1020.0,1030.0,17817503.07659566
2022-09-07 09:00:00,1030.0,1075.0,1020.0,1055.0,9424630.98089828
2022-09-08 09:00:00,1060.0,1080.0,1045.0,1070.0,8742431.63063577
2022-09-09 09:00:00,1070.0,1125.0,1070.0,1110.0,14563502.31631815
2022-09-10 09:00:00,1110.0,1150.0,1100.0,1115.0,14233219.82796883
2022-09-11 09:00:00,1120.0,1135.0,1095.0,1115.0,9981855.84660368
2022-09-12 09:00:00,1110.0,1130.0,1090.0,1110.0,12896083.42405209
2022-09-13 09:00:00,1110.0,1110.0,1040.0,1040.0,14374654.2858196
2022-09-14 09:00:00,1045.0,1060.0,1035.0,1055.0,7702090.13278381
2022-09-15 09:00:00,1055.0,1055.0,1025.0,1035.0,6497592.18245352
2022-09-16 09:00:00,1035.0,1055.0,1015.0,1045.0,7479907.04691119
2022-09-17 09:00:00,1045.0,1060.0,1035.0,1055.0,4978934.59988137
2022-09-18 09:00:00,1055.0,1060.0,990.0,996.0,12717991.31837617
2022-09-19 09:00:00,996.0,1035.0,976.0,1025.0,17459826.6934516
2022-09-20 09:00:00,1025.0,1035.0,998.0,1005.0,8857180.86217055
2022-09-21 09:00:00,1000.0,1045.0,960.0,980.0,20786055.82395616
2022-09-22 09:00:00,979.0,1030.0,979.0,1025.0,15213927.56450503
2022-09-23 09:00:00,1025.0,1050.0,992.0,1030.0,21208193.52948569
2022-09-24 09:00:00,1030.0,1050.0,1015.0,1025.0,9143023.44426512
2022-09-25 09:00:00,1020.0,1030.0,1000.0,1005.0,6535617.74659196
2022-09-26 09:00:00,1005.0,1015.0,986.0,1010.0,10096062.22567785
2022-09-27 09:00:00,1010.0,1035.0,988.0,1000.0,10738720.64477107
2022-09-28 09:00:00,1000.0,1020.0,975.0,1010.0,11718097.17340155
2022-09-29 09:00:00,1010.0,1020.0,994.0,1010.0,6400234.86445739
2022-09-30 09:00:00,1015.0,1025.0,1000.0,1005.0,6668460.49798727
2022-10-01 09:00:00,1005.0,1015.0,1000.0,1005.0,2022881.16988098
2022-10-02 09:00:00,1000.0,1010.0,988.0,995.0,4045062.55138133
2022-10-03 09:00:00,994.0,1005.0,984.0,1000.0,5658595.79283257
2022-10-04 09:00:00,1005.0,1015.0,997.0,1005.0,6917460.63800445
2022-10-05 09:00:00,1010.0,1025.0,990.0,1000.0,9971681.84463639
2022-10-06 09:00:00,1000.0,1005.0,990.0,991.0,6723831.26787434
2022-10-07 09:00:00,991.0,995.0,978.0,991.0,7263407.84687079
2022-10-08 09:00:00,991.0,998.0,983.0,988.0,4475840.96734656
2022-10-09 09:00:00,988.0,992.0,982.0,987.0,3456195.14820326
2022-10-10 09:00:00,987.0,994.0,953.0,956.0,8527449.84985148
2022-10-11 09:00:00,956.0,956.0,923.0,935.0,7238826.55922695
2022-10-12 09:00:00,935.0,946.0,925.0,928.0,3924577.9401703
2022-10-13 09:00:00,929.0,931.0,845.0,913.0,16550424.24449159
2022-10-14 09:00:00,913.0,938.0,885.0,900.0,6719817.92763168
2022-10-15 09:00:00,900.0,948.0,895.0,921.0,14425349.57620089
2022-10-16 09:00:00,921.0,935.0,912.0,921.0,5805424.67587033
2022-10-17 09:00:00,921.0,932.0,910.0,929.0,4695994.47370948
2022-10-18 09:00:00,930.0,943.0,895.0,907.0,7236583.74649528
2022-10-19 09:00:00,907.0,911.0,872.0,876.0,5623617.31364855
2022-10-20 09:00:00,876.0,893.0,864.0,868.0,4406574.05579952
2022-10-21 09:00:00,868.0,888.0,845.0,884.0,5255699.90231484
2022-10-22 09:00:00,885.0,888.0,872.0,881.0,2259889.52506588
2022-10-23 09:00:00,880.0,893.0,865.0,888.0,3918887.29862244
2022-10-24 09:00:00,890.0,895.0,860.0,867.0,5453144.12979731
2022-10-25 09:00:00,869.0,898.0,865.0,887.0,10326515.9570554
2022-10-26 09:00:00,887.0,909.0,883.0,894.0,8613247.29239982
2022-10-27 09:00:00,893.0,932.0,881.0,885.0,11184184.14498424
2022-10-28 09:00:00,885.0,909.0,871.0,902.0,7082856.01607163
2022-10-29 09:00:00,903.0,946.0,902.0,925.0,15623705.93869394
2022-10-30 09:00:00,925.0,1020.0,917.0,943.0,64583121.65407785
2022-10-31 09:00:00,943.0,967.0,925.0,941.0,22891308.03044811
2022-11-01 09:00:00,941.0,964.0,913.0,915.0,13847352.18728582
2022-11-02 09:00:00,914.0,916.0,866.0,886.0,13897486.16554974
2022-11-03 09:00:00,885.0,920.0,884.0,904.0,9112427.61112537
2022-11-04 09:00:00,906.0,969.0,902.0,966.0,17711581.71440605
2022-11-05 09:00:00,967.0,1035.0,967.0,995.0,39629570.90304899
2022-11-06 09:00:00,995.0,999.0,932.0,935.0,10008883.81029582
2022-11-07 09:00:00,935.0,951.0,910.0,938.0,9482432.15147819
2022-11-08 09:00:00,938.0,984.0,780.0,813.0,37241342.47585753
2022-11-09 09:00:00,815.0,822.0,640.0,658.0,29248686.86559815
2022-11-10 09:00:00,658.0,750.0,649.0,749.0,26025381.90769546
2022-11-11 09:00:00,749.0,757.0,668.0,689.0,12017957.38017862
2022-11-12 09:00:00,690.0,694.0,642.0,647.0,7732680.91104725
2022-11-13 09:00:00,648.0,686.0,600.0,617.0,36845635.00834792
2022-11-14 09:00:00,618.0,626.0,559.0,603.0,26343777.70311149
2022-11-15 09:00:00,602.0,627.0,591.0,614.0,11885907.06556118
2022-11-16 09:00:00,614.0,624.0,586.0,598.0,10768692.93440343
2022-11-17 09:00:00,597.0,600.0,567.0,576.0,12193622.30986243
2022-11-18 09:00:00,576.0,583.0,562.0,573.0,15293537.52958363
2022-11-19 09:00:00,574.0,592.0,561.0,577.0,21333930.97699174
2022-11-20 09:00:00,577.0,582.0,534.0,538.0,26211219.14972503
2022-11-21 09:00:00,539.0,548.0,507.0,521.0,22143294.00948227
2022-11-22 09:00:00,521.0,534.0,501.0,532.0,18493334.89877827
2022-11-23 09:00:00,533.0,552.0,527.0,550.0,12965011.96003139
2022-11-24 09:00:00,550.0,560.0,524.0,541.0,12236370.70578379
2022-11-25 09:00:00,540.0,541.0,521.0,537.0,6596203.38950194
2022-11-26 09:00:00,536.0,560.0,536.0,558.0,7523908.37842627
2022-11-27 09:00:00,557.0,567.0,550.0,552.0,11378951.1443255
2022-11-28 09:00:00,551.0,557.0,528.0,533.0,6664464.63660946
